aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 6, 0090",BOEING,757-223,Valid,N623AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 10, 0005",AIRBUS,A320-232,Valid,N623JB,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 15, 0001",BOEING,737-790,Valid,N624AS,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"May 16, 0096",BOEING,737-3H4,Valid,N624SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 21, 0089",AIRBUS INDUSTRIE,A320-231,Valid,N625AW,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 22, 0096",BOEING,737-3H4,Valid,N625SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 9, 0001",BOEING,737-790,Valid,N626AS,Corporation,"2,001"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 28, 0090",BOEING,757-223,Valid,N627AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 15, 0007",BOEING,757-232,Valid,N627DL,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 15, 0099",EMBRAER,EMB-145LR,Valid,N628AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 14, 0099",BOEING,757-223,Valid,N629AA,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 15, 0087",BOEING,757-232,Valid,N629DL,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"May 17, 0099",EMBRAER,EMB-145LR,Valid,N630AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 18, 0096",BOEING,737-3H4,Valid,N630WN,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 27, 0089",AIRBUS INDUSTRIE,A320-231,Valid,N631AW,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 23, 0099",EMBRAER,EMB-145LR,Valid,N632AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 11, 0006",AIRBUS,A320-232,Valid,N632JB,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 16, 0099",EMBRAER,EMB-145LR,Valid,N633AE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 1, 0006",AIRBUS,A320-232,Valid,N633JB,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Prop,"Jul 7, 0095",AEROSPATIALE,ATR 72-212,Valid,N634AS,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 10, 0096",BOEING,737-3H4,Valid,N634SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 3, 0088",BOEING,757-232,Valid,N635DL,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Prop,"Jun 30, 0095",AEROSPATIALE,ATR 72-212,Valid,N636AS,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 6, 0097",BOEING,737-3H4,Valid,N636WN,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 28, 0090",AIRBUS INDUSTRIE,A320-231,Valid,N637AW,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 19, 0091",BOEING,757-223,Valid,N638AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 5, 0096",BOEING,737-3H4,Valid,N638SW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 28, 0006",AIRBUS,A320-232,Valid,N639JB,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Jet,"May 25, 0099",AIRBUS INDUSTRIE,A320-232,Valid,N640AW,Corporation,"1,994"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 11, 0002",BOEING,757-223,Valid,N641AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 31, 0002",BOEING,757-232,Valid,N641DL,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 8, 0091",BOEING,757-223,Valid,N642AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 8, 0003",BOMBARDIER INC,CL-600-2C10,Valid,N642CA,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 3, 0091",BOEING,757-223,Valid,N643AA,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 7, 0006",AIRBUS,A320-232,Valid,N643JB,Corporation,"2,006"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 7, 0003",BOEING,737-790,Valid,N644AS,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"May 12, 0097",BOEING,737-3H4,Valid,N644SW,Corporation,"1,997"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 5, 0006",AIRBUS,A320-232,Valid,N645JB,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Jet,"May 1, 0089",BOEING,757-232,Valid,N646DL,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 11, 0001",EMBRAER,EMB-145LR,Valid,N647AE,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 23, 0097",BOEING,737-3H4,Valid,N647SW,Corporation,"1,997"
Fixed Wing Multi-Engine,Turbo-Jet,"May 5, 0089",BOEING,757-232,Valid,N648DL,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 20, 0003",BOEING,737-790,Valid,N649AS,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 6, 0006",AIRBUS,A320-232,Valid,N649JB,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 26, 0087",BOEING,737-3TO,Valid,N69348,Corporation,"1,987"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 21, 0007",BOMBARDIER INC,CL600-2D24,Valid,N693CA,Corporation,"2,006"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 11, 0097",BOEING,737-3T5,Valid,N694SW,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 8, 0096",BOEING,737-524,Valid,N69602,Corporation,"1,994"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 15, 0004",EMBRAER,EMB-145LR,Valid,N697AB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 15, 0004",EMBRAER,EMB-145LR,Valid,N698CB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 20, 0004",BOMBARDIER INC,CL-600-2B19,Valid,N699BR,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 2, 0099",EMBRAER,EMB-135LR,Valid,N700LE,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 18, 0099",EMBRAER,EMB-135LR,Valid,N701MH,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 21, 0008",BOEING,777-232LR,Valid,N702DN,Corporation,"2,008"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 16, 0004",BOEING,737-3TO,Valid,N70330,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 30, 0008",AIRBUS,A320-232,Valid,N703JB,Corporation,"2,008"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 14, 0097",BOEING,757-2Q8,Valid,N703TW,Corporation,"1,996"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 17, 0098",AIRBUS INDUSTRIE,A319-112,Valid,N704US,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 29, 0008",AIRBUS,A320-232,Valid,N705JB,Corporation,"2,008"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 22, 0098",AIRBUS INDUSTRIE,A319-112,Valid,N705UW,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 23, 0099",EMBRAER,EMB-135LR,Valid,N706RG,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 23, 0099",EMBRAER,EMB-135LR,Valid,N707EB,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 25, 0097",BOEING,757-2Q8,Valid,N707TW,Corporation,"1,997"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 23, 0002",BOMBARDIER INC,CL-600-2C10,Valid,N708EV,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 20, 0004",BOMBARDIER INC,CL-600-2B19,Valid,N709BR,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 17, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N709SK,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 20, 0004",BOMBARDIER INC,CL-600-2B19,Valid,N710BR,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 29, 0098",BOEING,737-7H4,Valid,N710SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"May 4, 0098",BOEING,737-7H4,Valid,N711HK,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 14, 0001",EMBRAER,EMB-135LR,Valid,N712AE,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 8, 0098",BOEING,737-7H4,Valid,N712SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Jet,"May 25, 0099",BOEING,737-490,Valid,N713AS,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 11, 0098",BOEING,737-7H4,Valid,N713SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 1, 0098",BOEING,737-7H4,Valid,N714CB,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 10, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N715SK,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 31, 0007",BOMBARDIER INC,CL-600-2B19,Valid,N716CA,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 4, 0099",AIRBUS INDUSTRIE,A319-112,Valid,N716UW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 29, 0098",BOEING,737-7H4,Valid,N717SA,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"May 9, 0003",BOMBARDIER INC,CL-600-2C10,Valid,N718EV,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 27, 0001",EMBRAER,EMB-135LR,Valid,N719AE,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 18, 0098",BOEING,737-7H4,Valid,N719SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 9, 0098",BOEING,737-7H4,Valid,N720WN,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 22, 0099",AIRBUS INDUSTRIE,A319-112,Valid,N721UW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 19, 0099",AIRBUS INDUSTRIE,A319-112,Valid,N722US,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 7, 0099",AIRBUS INDUSTRIE,A319-112,Valid,N723UW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 27, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N724SK,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 30, 0099",BOEING,737-7H4,Valid,N725SW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 27, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N726SK,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 21, 0099",BOEING,737-7H4,Valid,N727SW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 28, 0099",BOMBARDIER INC,CL-600-2B19,Valid,N7291Z,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 28, 0099",BOMBARDIER INC,CL-600-2B19,Valid,N7305V,Corporation,"1,999"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 24, 0099",BOEING,737-7H4,Valid,N730SW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 16, 0099",BOEING,737-7H4,Valid,N731SA,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 12, 0001",BOEING,737-824,Valid,N73270,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 26, 0004",BOEING,737-824,Valid,N73283,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 28, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N732SK,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 13, 0099",BOEING,737-7H4,Valid,N733SA,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 17, 0099",BOEING,737-7H4,Valid,N734SA,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 22, 0001",EMBRAER,EMB-135LR,Valid,N736DT,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 10, 0001",AIRBUS INDUSTRIE,A319-112,Valid,N737US,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 22, 0001",EMBRAER,EMB-135LR,Valid,N738NR,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 3, 0008",BOEING,737-73A,Valid,N739AL,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 23, 0001",BOEING,737-76N,Valid,N740AL,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 10, 0001",AIRBUS INDUSTRIE,A319-112,Valid,N740UW,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 11, 0001",AIRBUS INDUSTRIE,A319-112,Valid,N741UW,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 27, 0001",EMBRAER,EMB-145LR,Valid,N650AE,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 6, 0097",BOEING,737-3H4,Valid,N650SW,Corporation,"1,997"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 28, 0089",BOEING,757-232,Valid,N651DL,Corporation,"1,989"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 14, 0092",BOEING,767-322,Valid,N651UA,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"May 17, 0001",EMBRAER,EMB-145LR,Valid,N652RS,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 4, 0004",AIRBUS INDUSTRIE,A320-232,Valid,N653AW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 20, 0097",BOEING,737-3H4,Valid,N653SW,Corporation,"1,997"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 30, 0001",BOMBARDIER INC,CL-600-2B19,Valid,N654BR,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 21, 0001",EMBRAER,EMB-145LR,Valid,N655AE,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 2, 0090",BOEING,757-232,Valid,N655DL,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 20, 0003",EMBRAER,EMB-145LR,Valid,N656AE,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 4, 0007",AIRBUS,A320-232,Valid,N656JB,Corporation,"2,007"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 9, 0004",AIRBUS INDUSTRIE,A320-232,Valid,N657AW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 27, 0005",BOEING,767-322,Valid,N657UA,Corporation,"1,993"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 14, 0007",BOEING,757-232,Valid,N658DL,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Fan,"Nov 18, 0003",EMBRAER,EMB-145LR,Valid,N659AE,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 4, 0007",BOEING,757-232,Valid,N659DL,Corporation,"1,990"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 1, 0001",BOEING,767-424ER,Valid,N66051,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 8, 0003",EMBRAER,EMB-145LR,Valid,N660CL,Corporation,"2,003"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 10, 0004",AIRBUS INDUSTRIE,A320-232,Valid,N661AW,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"May 14, 0007",BOEING,737-317,Valid,N661SW,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 21, 0004",EMBRAER,EMB-145LR,Valid,N662EH,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 21, 0004",EMBRAER,EMB-145LR,Valid,N663AR,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 27, 0005",BOEING,737-3Q8,Valid,N663SW,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 22, 0004",EMBRAER,EMB-145LR,Valid,N664MS,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 10, 0004",EMBRAER,EMB-145LR,Valid,N665BC,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 5, 0095",BOEING,737-3Y0,Valid,N665WN,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 28, 0091",BOEING,757-232,Valid,N667DN,Corporation,"1,991"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 10, 0004",AIRBUS,A320-232,Valid,N668AW,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 19, 0099",BOEING,767-322,Valid,N668UA,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 8, 0004",EMBRAER,EMB-145LR,Valid,N669MB,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 8, 0099",BOEING,757-232,Valid,N6701,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 26, 0001",BOEING,767-424ER,Valid,N67052,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 2, 0001",BOEING,757-232,Valid,N6707A,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 10, 0091",BOEING,757-232,Valid,N670DN,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 29, 0001",BOEING,757-232,Valid,N6710E,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 1, 0001",BOEING,757-232,Valid,N6713Y,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 15, 0001",BOEING,757-232,Valid,N6715C,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 13, 0092",BOEING,757-232,Valid,N671DN,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 14, 0004",EMBRAER,EMB-145LR,Valid,N672AE,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 23, 0099",BOEING,767-322,Valid,N672UA,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 25, 0092",BOEING,757-232,Valid,N673DL,Corporation,"1,992"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 26, 0092",BOEING,757-232,Valid,N674DL,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"May 17, 0004",EMBRAER,EMB-145LR,Valid,N675AE,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 31, 0001",MCDONNELL DOUGLAS,DC-9-51,Valid,N675MC,Corporation,"1,975"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 24, 0007",BOMBARDIER INC,CL600-2D24,Valid,N676CA,Corporation,"2,007"
Fixed Wing Multi-Engine,Turbo-Fan,"Apr 25, 0001",BOEING,767-322,Valid,N676UA,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"May 26, 0092",BOEING,757-232,Valid,N677DL,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"Jun 8, 0004",EMBRAER,EMB-145LR,Valid,N678AE,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 3, 0001",BOEING,737-3A4,Valid,N679AA,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 13, 0092",BOEING,757-232,Valid,N679DA,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 20, 0005",AIRBUS,A320-232,Valid,N680AW,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"Jul 30, 0001",BOEING,767-224,Valid,N68159,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 6, 0007",BOEING,757-232,Valid,N681DA,Corporation,"1,993"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 23, 0091",BOEING,737-3Y0,Valid,N682SW,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 6, 0001",BOEING,737-3G7,Valid,N683SW,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 5, 0092",BOEING,737-3TO,Valid,N684WN,Corporation,"1,988"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 10, 0096",BOEING,737-3Q8,Valid,N685SW,Corporation,"1,986"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 21, 0093",BOEING,737-317,Valid,N686SW,Corporation,"1,985"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 23, 0004",EMBRAER,EMB-145LR,Valid,N688AE,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"Jun 18, 0098",BOEING,757-232,Valid,N689DL,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 3, 0002",BOEING,767-424ER,Valid,N69063,Corporation,"2,002"
Fixed Wing Multi-Engine,Turbo-Fan,"Feb 10, 0099",BOEING,737-7H4,Valid,N742SW,Corporation,"1,998"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 11, 0001",AIRBUS INDUSTRIE,A319-112,Valid,N744P,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"May 1, 0099",BOEING,737-7H4,Valid,N745SW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jul 31, 0099",BOEING,737-7H4,Valid,N746SW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Jan 27, 0004",BOEING,757-324,Valid,N74856,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 1, 0099",BOEING,737-7H4,Valid,N748SW,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Oct 29, 0096",BOEING,757-212,Valid,N750AT,Corporation,"1,984"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 28, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N750SK,Corporation,"2,005"
aircraft_type,engine_type,issue_date,manufacturer,model,status,tailnum,type,year
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 16, 0004",BOMBARDIER INC,CL-600-2C10,Valid,N751EV,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Jet,"Sep 22, 0001",AIRBUS INDUSTRIE,A319-112,Valid,N751UW,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 30, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N752SK,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"May 3, 0096",DOUGLAS,DC-9-41,Valid,N753NW,Corporation,"1,968"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 6, 0001",BOEING,737-924,Valid,N75410,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 30, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N754SK,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Fan,"Dec 16, 0004",BOMBARDIER INC,CL-600-2C10,Valid,N755EV,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 16, 0001",AIRBUS INDUSTRIE,A319-112,Valid,N755US,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 28, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N756SK,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"Nov 29, 0001",AIRBUS INDUSTRIE,A319-112,Valid,N757UW,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Mar 22, 0004",BOEING,757-324,Valid,N75858,Corporation,"2,004"
Fixed Wing Multi-Engine,Turbo-Fan,"Oct 19, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N758SK,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Fan,"Mar 13, 0003",BOMBARDIER INC,CL-600-2B19,Valid,N75991,Corporation,"2,011"
Fixed Wing Multi-Engine,Turbo-Fan,"May 6, 0003",BOMBARDIER INC,CL-600-2B19,Valid,N75995,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Fan,"Jan 31, 0001",BOEING,737-7H4,Valid,N759GS,Corporation,"1,999"
Fixed Wing Multi-Engine,Turbo-Jet,"Feb 22, 0001",BOEING,767-424ER,Valid,N76055,Corporation,"2,001"
Fixed Wing Multi-Engine,Turbo-Jet,"Apr 1, 0096",BOEING,737-4Q8,Valid,N760AS,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 28, 0005",BOMBARDIER INC,CL-600-2C10,Valid,N760SK,Corporation,"2,005"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 15, 0001",BOEING,767-224,Valid,N76153,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Sep 28, 0001",BOEING,737-824,Valid,N76254,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 24, 0098",BOEING,737-4Q8,Valid,N762AS,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Fan,"May 18, 0001",BOEING,737-7H4,Valid,N762SW,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Jet,"Dec 17, 0097",BOEING,737-4Q8,Valid,N763AS,Corporation,"1,992"
Fixed Wing Multi-Engine,Turbo-Jet,"Aug 8, 0007",AIRBUS INDUSTRIE,A319-112,Valid,N763US,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"May 24, 0001",BOEING,737-7H4,Valid,N764SW,Corporation,"2,000"
Fixed Wing Multi-Engine,Turbo-Fan,"Aug 30, 0006",BOEING,737-824,Valid,N76504,Corporation,"2,006"
